"event_id","item_id","title","format","selector","position","rank","source"
"closet:474","films:28698","Day for Night","closet","Aubrey Plaza and Jeff Baena","10","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:27558","City Lights","closet","Aubrey Plaza and Jeff Baena","11","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:28734","A Taste of Honey","closet","Aubrey Plaza and Jeff Baena","12","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:27927","Rosemary’s Baby","closet","Aubrey Plaza and Jeff Baena","13","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:28687","Ghost World","closet","Aubrey Plaza and Jeff Baena","14","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:28610","The Big Chill","closet","Aubrey Plaza and Jeff Baena","15","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:28835","The Player","closet","Aubrey Plaza and Jeff Baena","16","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:27771","I Married a Witch","closet","Aubrey Plaza and Jeff Baena","17","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:474","films:28548","Safe","closet","Aubrey Plaza and Jeff Baena","18","","https://www.criterion.com/shop/collection/474-aubrey-plaza-and-jeff-baena-s-closet-picks"
"closet:477","boxsets:844","Three Colors","closet","Lee Unkrich","1","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:210","Bicycle Thieves","closet","Lee Unkrich","2","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:246","Loves of a Blonde","closet","Lee Unkrich","3","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:28578","The Graduate","closet","Lee Unkrich","4","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:27916","Punch-Drunk Love","closet","Lee Unkrich","5","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:742","An Angel at My Table","closet","Lee Unkrich","6","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:28428","Seconds","closet","Lee Unkrich","7","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:477","films:28561","All That Jazz","closet","Lee Unkrich","8","","https://www.criterion.com/shop/collection/477-lee-unkrich-s-closet-picks"
"closet:448","films:150","8½","closet","Tavi Gevinson","1","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:29335","Election","closet","Tavi Gevinson","2","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:28686","Dressed to Kill","closet","Tavi Gevinson","3","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:27957","Fox and His Friends","closet","Tavi Gevinson","4","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:774","Metropolitan","closet","Tavi Gevinson","5","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:28691","Barcelona","closet","Tavi Gevinson","6","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:27860","Valerie and Her Week of Wonders","closet","Tavi Gevinson","7","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","boxsets:691","Eclipse Series 19: Chantal Akerman in the Seventies","closet","Tavi Gevinson","8","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:835","Martha Graham: Dance on Film","closet","Tavi Gevinson","9","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:27535","Broadcast News","closet","Tavi Gevinson","10","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:448","films:28757","Moonrise Kingdom","closet","Tavi Gevinson","11","","https://www.criterion.com/shop/collection/448-tavi-gevinson-s-closet-picks"
"closet:446","boxsets:1237","The Before Trilogy","closet","Ethan Hawke and Jonathan Marc Sherman","1","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:344","Black Orpheus","closet","Ethan Hawke and Jonathan Marc Sherman","2","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:151","The 400 Blows","closet","Ethan Hawke and Jonathan Marc Sherman","3","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:28609","Tootsie","closet","Ethan Hawke and Jonathan Marc Sherman","4","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:27766","Breaker Morant","closet","Ethan Hawke and Jonathan Marc Sherman","5","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:28993","Rumble Fish","closet","Ethan Hawke and Jonathan Marc Sherman","6","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:839","Berlin Alexanderplatz","closet","Ethan Hawke and Jonathan Marc Sherman","7","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:829","Ace in the Hole","closet","Ethan Hawke and Jonathan Marc Sherman","8","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:1502","Paris, Texas","closet","Ethan Hawke and Jonathan Marc Sherman","9","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:657","Sullivan’s Travels","closet","Ethan Hawke and Jonathan Marc Sherman","10","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:28979","One-Eyed Jacks","closet","Ethan Hawke and Jonathan Marc Sherman","11","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:27529","Five Easy Pieces","closet","Ethan Hawke and Jonathan Marc Sherman","12","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","films:27523","House","closet","Ethan Hawke and Jonathan Marc Sherman","13","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:446","boxsets:1055","The Essential Jacques Demy","closet","Ethan Hawke and Jonathan Marc Sherman","14","","https://www.criterion.com/shop/collection/446-ethan-hawke-and-jonathan-marc-sherman-s-closet-picks"
"closet:478","films:532","Salò, or The 120 Days of Sodom","closet","Alexander Payne","1","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:829","Ace in the Hole","closet","Alexander Payne","2","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:712","3 Women","closet","Alexander Payne","3","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:209","L’avventura","closet","Alexander Payne","4","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:572","Le plaisir","closet","Alexander Payne","5","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:28101","¡Alambrista!","closet","Alexander Payne","6","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:28695","The Breaking Point","closet","Alexander Payne","7","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:28497","Speedy","closet","Alexander Payne","8","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:713","Red Beard","closet","Alexander Payne","9","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:28659","A Special Day","closet","Alexander Payne","10","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:478","films:28980","The Executioner","closet","Alexander Payne","11","","https://www.criterion.com/shop/collection/478-alexander-payne-s-closet-picks"
"closet:476","films:28805","Meantime","closet","Josh and Benny Safdie","1","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:27848","A Man Escaped","closet","Josh and Benny Safdie","2","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:28044","My Beautiful Laundrette","closet","Josh and Benny Safdie","3","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:27957","Fox and His Friends","closet","Josh and Benny Safdie","4","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:210","Bicycle Thieves","closet","Josh and Benny Safdie","5","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:522","Walkabout","closet","Josh and Benny Safdie","6","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:27674","The Moment of Truth","closet","Josh and Benny Safdie","7","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:28852","Blood Simple","closet","Josh and Benny Safdie","8","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:28835","The Player","closet","Josh and Benny Safdie","9","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:364","Il posto","closet","Josh and Benny Safdie","10","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:27588","L’argent","closet","Josh and Benny Safdie","11","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:476","films:28594","Tess","closet","Josh and Benny Safdie","12","","https://www.criterion.com/shop/collection/476-josh-and-benny-safdie-s-closet-picks"
"closet:438","films:211","Brazil","closet","Flying Lotus","1","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:333","Rushmore","closet","Flying Lotus","2","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:634","Naked Lunch","closet","Flying Lotus","3","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:28759","Jellyfish Eyes","closet","Flying Lotus","4","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:607","Carnival of Souls","closet","Flying Lotus","5","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:28206","Dreams","closet","Flying Lotus","6","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:508","Masculin féminin","closet","Flying Lotus","7","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:28791","A Touch of Zen","closet","Flying Lotus","8","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:28150","Stalker","closet","Flying Lotus","9","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:438","films:28565","Fantastic Mr. Fox","closet","Flying Lotus","10","","https://www.criterion.com/shop/collection/438-flying-lotus-s-closet-picks"
"closet:457","films:27766","Breaker Morant","closet","Alicia Malone","1","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:28382","Eraserhead","closet","Alicia Malone","2","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:353","Ikiru","closet","Alicia Malone","3","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:28589","Lady Snowblood","closet","Alicia Malone","4","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:28441","Weekend","closet","Alicia Malone","5","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:27909","Gilda","closet","Alicia Malone","6","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:27903","His Girl Friday","closet","Alicia Malone","7","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:457","films:522","Walkabout","closet","Alicia Malone","8","","https://www.criterion.com/shop/collection/457-alicia-malone-s-closet-picks"
"closet:471","films:695","The Horse’s Mouth","closet","Ben Wheatley","1","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:664","Grey Gardens","closet","Ben Wheatley","2","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:847","Two-Lane Blacktop","closet","Ben Wheatley","3","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:27552","Things to Come","closet","Ben Wheatley","4","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:580","Fishing with John","closet","Ben Wheatley","5","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:165","Seven Samurai","closet","Ben Wheatley","6","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","boxsets:1012","Zatoichi: The Blind Swordsman","closet","Ben Wheatley","7","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:28428","Seconds","closet","Ben Wheatley","8","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:27542","Sweet Smell of Success","closet","Ben Wheatley","9","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:2104","Crumb","closet","Ben Wheatley","10","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:28993","Rumble Fish","closet","Ben Wheatley","11","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:471","films:28620","Watership Down","closet","Ben Wheatley","12","","https://www.criterion.com/shop/collection/471-ben-wheatley-s-closet-picks"
"closet:485","films:636","Written on the Wind","closet","Owen Kline","1","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:2104","Crumb","closet","Owen Kline","2","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","boxsets:1073","The Shooting/Ride in the Whirlwind","closet","Owen Kline","3","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:695","The Horse’s Mouth","closet","Owen Kline","4","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:229","Pickpocket","closet","Owen Kline","5","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","boxsets:887","Eclipse Series 33: Up All Night with Robert Downey Sr.","closet","Owen Kline","6","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:3560","The Golden Age of Television","closet","Owen Kline","7","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:27522","Paths of Glory","closet","Owen Kline","8","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:485","films:533","The Naked Kiss","closet","Owen Kline","9","","https://www.criterion.com/shop/collection/485-owen-kline-s-closet-picks"
"closet:475","films:218","Jules and Jim","closet","Barry Levinson","1","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:475","films:449","Spartacus","closet","Barry Levinson","2","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:475","films:28655","Dont Look Back","closet","Barry Levinson","3","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:475","films:28979","One-Eyed Jacks","closet","Barry Levinson","4","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:475","films:28756","Chimes at Midnight","closet","Barry Levinson","5","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:475","films:500","Shadows","closet","Barry Levinson","6","","https://www.criterion.com/shop/collection/475-barry-levinson-s-closet-picks"
"closet:470","boxsets:1145","The Apu Trilogy","closet","Barry Jenkins","1","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:27783","Weekend","closet","Barry Jenkins","2","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","boxsets:558","John Cassavetes: Five Films","closet","Barry Jenkins","3","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:28661","Dekalog","closet","Barry Jenkins","4","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","boxsets:844","Three Colors","closet","Barry Jenkins","5","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:216","La haine","closet","Barry Jenkins","6","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:28852","Blood Simple","closet","Barry Jenkins","7","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:548","Fat Girl","closet","Barry Jenkins","8","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:2364","Monsoon Wedding","closet","Barry Jenkins","9","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:28113","La Ciénaga","closet","Barry Jenkins","10","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:716","Ratcatcher","closet","Barry Jenkins","11","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:691","George Washington","closet","Barry Jenkins","12","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:307","Rashomon","closet","Barry Jenkins","13","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:268","Breathless","closet","Barry Jenkins","14","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","boxsets:1055","The Essential Jacques Demy","closet","Barry Jenkins","15","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","boxsets:1069","The Complete Jacques Tati","closet","Barry Jenkins","16","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:470","films:28596","A Brighter Summer Day","closet","Barry Jenkins","17","","https://www.criterion.com/shop/collection/470-barry-jenkins-s-closet-picks"
"closet:469","films:27894","Babette’s Feast","closet","Phil Rosenthal","1","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:980","Stagecoach","closet","Phil Rosenthal","2","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:27692","Foreign Correspondent","closet","Phil Rosenthal","3","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:28822","Dr. Strangelove, or: How I Learned to Stop Worrying and Love the Bomb","closet","Phil Rosenthal","4","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:550","Overlord","closet","Phil Rosenthal","5","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:2350","Make Way for Tomorrow","closet","Phil Rosenthal","6","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:657","Sullivan’s Travels","closet","Phil Rosenthal","7","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:27899","On the Waterfront","closet","Phil Rosenthal","8","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:469","films:28569","The Innocents","closet","Phil Rosenthal","9","","https://www.criterion.com/shop/collection/469-phil-rosenthal-s-closet-picks"
"closet:479","films:249","My Own Private Idaho","closet","Laura Albert & Jeff Feuerzeig","1","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","films:333","Rushmore","closet","Laura Albert & Jeff Feuerzeig","2","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","films:27620","Kiss Me Deadly","closet","Laura Albert & Jeff Feuerzeig","3","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","boxsets:613","Pigs, Pimps & Prostitutes: 3 Films by Shohei Imamura","closet","Laura Albert & Jeff Feuerzeig","4","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","films:27899","On the Waterfront","closet","Laura Albert & Jeff Feuerzeig","5","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","films:28051","Repo Man","closet","Laura Albert & Jeff Feuerzeig","6","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:479","films:28572","The Rose","closet","Laura Albert & Jeff Feuerzeig","7","","https://www.criterion.com/shop/collection/479-laura-albert-jeff-feuerzeig-s-closet-picks"
"closet:473","boxsets:540","Stage and Spectacle: Three Films by Jean Renoir","closet","Matías Piñeiro","1","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","films:28113","La Ciénaga","closet","Matías Piñeiro","2","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","boxsets:982","3 Films by Roberto Rossellini Starring Ingrid Bergman","closet","Matías Piñeiro","3","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","films:27690","To Be or Not to Be","closet","Matías Piñeiro","4","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","films:28658","Les Blank: Always for Pleasure","closet","Matías Piñeiro","5","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","boxsets:417","Six Moral Tales","closet","Matías Piñeiro","6","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","boxsets:819","The Complete Jean Vigo","closet","Matías Piñeiro","7","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:473","films:28072","A Day in the Country","closet","Matías Piñeiro","8","","https://www.criterion.com/shop/collection/473-matias-pineiro-s-closet-picks"
"closet:461","films:27526","Modern Times","closet","Cristian Mungiu","1","","https://www.criterion.com/shop/collection/461-cristian-mungiu-s-closet-picks"
"closet:461","films:210","Bicycle Thieves","closet","Cristian Mungiu","2","","https://www.criterion.com/shop/collection/461-cristian-mungiu-s-closet-picks"
"closet:461","films:28661","Dekalog","closet","Cristian Mungiu","3","","https://www.criterion.com/shop/collection/461-cristian-mungiu-s-closet-picks"
"closet:461","films:28852","Blood Simple","closet","Cristian Mungiu","4","","https://www.criterion.com/shop/collection/461-cristian-mungiu-s-closet-picks"
"closet:461","films:27528","Easy Rider","closet","Cristian Mungiu","5","","https://www.criterion.com/shop/collection/461-cristian-mungiu-s-closet-picks"
"closet:466","films:536","Antonio Gaudí","closet","Tim Robbins","1","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","boxsets:752","Eclipse Series 24: The Actuality Dramas of Allan King","closet","Tim Robbins","2","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","boxsets:77","La Jetée/Sans Soleil","closet","Tim Robbins","3","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","films:28427","Nashville","closet","Tim Robbins","4","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","films:27542","Sweet Smell of Success","closet","Tim Robbins","5","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","films:534","Shock Corridor","closet","Tim Robbins","6","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","films:1093","My Dinner with André","closet","Tim Robbins","7","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:466","films:1400","Z","closet","Tim Robbins","8","","https://www.criterion.com/shop/collection/466-tim-robbins-s-closet-picks"
"closet:600","boxsets:1069","The Complete Jacques Tati","closet","Ira Sachs","1","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:624","Good Morning","closet","Ira Sachs","2","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:687","Salvatore Giuliano","closet","Ira Sachs","3","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:28447","Charulata","closet","Ira Sachs","4","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:27968","Shoah","closet","Ira Sachs","5","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:534","Shock Corridor","closet","Ira Sachs","6","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:28561","All That Jazz","closet","Ira Sachs","7","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:613","The Magic Flute","closet","Ira Sachs","8","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:27674","The Moment of Truth","closet","Ira Sachs","9","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:600","films:973","Magnificent Obsession","closet","Ira Sachs","10","","https://www.criterion.com/shop/collection/600-ira-sachs-s-closet-picks"
"closet:465","films:829","Ace in the Hole","closet","Amy Heckerling","1","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:27558","City Lights","closet","Amy Heckerling","2","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:150","8½","closet","Amy Heckerling","3","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:966","I vitelloni","closet","Amy Heckerling","4","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:634","Naked Lunch","closet","Amy Heckerling","5","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:284","Tokyo Story","closet","Amy Heckerling","6","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:465","films:558","M","closet","Amy Heckerling","7","","https://www.criterion.com/shop/collection/465-amy-heckerling-s-closet-picks"
"closet:451","films:149","Pierrot le fou","closet","Anna Karina","1","","https://www.criterion.com/shop/collection/451-anna-karina-s-closet-picks"
"closet:451","films:244","Cléo from 5 to 7","closet","Anna Karina","2","","https://www.criterion.com/shop/collection/451-anna-karina-s-closet-picks"
"closet:451","films:854","A Woman Is a Woman","closet","Anna Karina","3","","https://www.criterion.com/shop/collection/451-anna-karina-s-closet-picks"
"closet:451","films:2109","Made in U.S.A","closet","Anna Karina","4","","https://www.criterion.com/shop/collection/451-anna-karina-s-closet-picks"
"closet:451","films:27566","The Kid","closet","Anna Karina","5","","https://www.criterion.com/shop/collection/451-anna-karina-s-closet-picks"
"closet:452","films:28561","All That Jazz","closet","Chris Eigeman","1","","https://www.criterion.com/shop/collection/452-chris-eigeman-s-closet-picks"
"closet:452","films:677","The Vanishing","closet","Chris Eigeman","2","","https://www.criterion.com/shop/collection/452-chris-eigeman-s-closet-picks"
"closet:452","films:240","Videodrome","closet","Chris Eigeman","3","","https://www.criterion.com/shop/collection/452-chris-eigeman-s-closet-picks"
"closet:452","films:1426","The Friends of Eddie Coyle","closet","Chris Eigeman","4","","https://www.criterion.com/shop/collection/452-chris-eigeman-s-closet-picks"
"closet:452","films:446","Pickup on South Street","closet","Chris Eigeman","5","","https://www.criterion.com/shop/collection/452-chris-eigeman-s-closet-picks"
