"criterion_list_id","event_title","event_url","list_position","title","director","criterion_url","published_rank","criterion_namespace","criterion_id","criterion_key"
"861","Charles Busch’s Top 10","https://www.criterion.com/current/top-10-lists/861-charles-busch-s-top-10","9","Midnight Cowboy","John Schlesinger","https://www.criterion.com/films/29369-midnight-cowboy","9","films","29369","films:29369"
"861","Charles Busch’s Top 10","https://www.criterion.com/current/top-10-lists/861-charles-busch-s-top-10","10","The Times of Harvey Milk","Robert Epstein","https://www.criterion.com/films/27549-the-times-of-harvey-milk","10","films","27549","films:27549"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","1","Streetwise","Martin Bell","https://www.criterion.com/films/29631-streetwise","1","films","29631","films:29631"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","2","Dead Man","Jim Jarmusch","https://www.criterion.com/films/29064-dead-man","2","films","29064","films:29064"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","3","Beau travail","Claire Denis","https://www.criterion.com/films/29646-beau-travail","3","films","29646","films:29646"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","4","The Music Room","Satyajit Ray","https://www.criterion.com/films/27657-the-music-room","4","films","27657","films:27657"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","5","Pink Flamingos","John Waters","https://www.criterion.com/films/31320-pink-flamingos","5","films","31320","films:31320"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","6","Topsy-Turvy","Mike Leigh","https://www.criterion.com/films/27550-topsy-turvy","6","films","27550","films:27550"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","7","Killer of Sheep","Charles Burnett","https://www.criterion.com/films/34233-killer-of-sheep","7","films","34233","films:34233"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","8","The Parallax View","Alan J. Pakula","https://www.criterion.com/films/30204-the-parallax-view","8","films","30204","films:30204"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","9","Fast Times at Ridgemont High","Amy Heckerling","https://www.criterion.com/films/30464-fast-times-at-ridgemont-high","9","films","30464","films:30464"
"844","Jon Raymond’s Top 10","https://www.criterion.com/current/top-10-lists/844-jon-raymond-s-top-10","10","About Dry Grasses","Nuri Bilge Ceylan","https://www.criterion.com/films/33918-about-dry-grasses","10","films","33918","films:33918"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","1","Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles","Chantal Akerman","https://www.criterion.com/films/302-jeanne-dielman-23-quai-du-commerce-1080-bruxelles","1","films","302","films:302"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","2","L’argent","Robert Bresson","https://www.criterion.com/films/27588-l-argent","2","films","27588","films:27588"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","3","Close-up","Abbas Kiarostami","https://www.criterion.com/films/1092-close-up","3","films","1092","films:1092"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","4","Three Colors: Blue","Krzysztof Kieślowski","https://www.criterion.com/films/27731-three-colors-blue","4","films","27731","films:27731"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","5","Cléo from 5 to 7","Agnès Varda","https://www.criterion.com/films/244-cleo-from-5-to-7","5","films","244","films:244"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","6","Wanda","Barbara Loden","https://www.criterion.com/films/29450-wanda","6","films","29450","films:29450"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","7","Taipei Story","Edward Yang","https://www.criterion.com/films/29110-taipei-story","7","films","29110","films:29110"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","8","Pather Panchali","Satyajit Ray","https://www.criterion.com/films/28021-pather-panchali","8  (tie)","films","28021","films:28021"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","9","Aparajito","Satyajit Ray","https://www.criterion.com/films/28443-aparajito","","films","28443","films:28443"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","10","Apur Sansar","Satyajit Ray","https://www.criterion.com/films/27905-apur-sansar","","films","27905","films:27905"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","11","In the Mood for Love","Wong Kar Wai","https://www.criterion.com/films/198-in-the-mood-for-love","9","films","198","films:198"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","12","Fox and His Friends","Rainer Werner Fassbinder","https://www.criterion.com/films/27957-fox-and-his-friends","10  (tie)","films","27957","films:27957"
"818","Constance Tsang’s Top 10","https://www.criterion.com/current/top-10-lists/818-constance-tsang-s-top-10","13","The Bitter Tears of Petra von Kant","Rainer Werner Fassbinder","https://www.criterion.com/films/27953-the-bitter-tears-of-petra-von-kant","","films","27953","films:27953"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","1","Dogfight","Nancy Savoca","https://www.criterion.com/films/33803-dogfight","1","films","33803","films:33803"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","2","Lost Highway","David Lynch","https://www.criterion.com/films/31590-lost-highway","2","films","31590","films:31590"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","3","Thelma & Louise","Ridley Scott","https://www.criterion.com/films/29164-thelma-louise","3","films","29164","films:29164"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","4","Breaking the Waves","Lars von Trier","https://www.criterion.com/films/28350-breaking-the-waves","4","films","28350","films:28350"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","5","The Piano Teacher","Michael Haneke","https://www.criterion.com/films/28739-the-piano-teacher","5","films","28739","films:28739"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","6","The Vanishing","George Sluizer","https://www.criterion.com/films/677-the-vanishing","6","films","677","films:677"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","7","Teorema","Pier Paolo Pasolini","https://www.criterion.com/films/28660-teorema","7","films","28660","films:28660"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","8","L’humanité","Bruno Dumont","https://www.criterion.com/films/28074-l-humanite","8","films","28074","films:28074"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","9","Secrets & Lies","Mike Leigh","https://www.criterion.com/films/29202-secrets-lies","9","films","29202","films:29202"
"803","Perfume Genius’s Top 10","https://www.criterion.com/current/top-10-lists/803-perfume-genius-s-top-10","10","The Celebration","Thomas Vinterberg","https://www.criterion.com/films/28059-the-celebration","10","films","28059","films:28059"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","1","Innocence Unprotected","Dušan Makavejev","https://www.criterion.com/films/1073-innocence-unprotected","1","films","1073","films:1073"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","2","The Gleaners and I","Agnès Varda","https://www.criterion.com/films/30368-the-gleaners-and-i","2  (tie)","films","30368","films:30368"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","3","Daguerréotypes","Agnès Varda","https://www.criterion.com/films/30111-daguerreotypes","","films","30111","films:30111"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","4","My Winnipeg","Guy Maddin","https://www.criterion.com/films/27969-my-winnipeg","3","films","27969","films:27969"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","5","Symbiopsychotaxiplasm: Two Takes by William Greaves","William Greaves","https://www.criterion.com/films/751-symbiopsychotaxiplasm-two-takes-by-william-greaves","4","films","751","films:751"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","6","The Killing of a Chinese Bookie","John Cassavetes","https://www.criterion.com/films/958-the-killing-of-a-chinese-bookie","5","films","958","films:958"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","7","Dillinger Is Dead","Marco Ferreri","https://www.criterion.com/films/21641-dillinger-is-dead","6","films","21641","films:21641"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","8","Routine Pleasures","Jean-Pierre Gorin","https://www.criterion.com/films/27947-routine-pleasures","7","films","27947","films:27947"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","9","The Watermelon Woman","Cheryl Dunye","https://www.criterion.com/films/30705-the-watermelon-woman","8","films","30705","films:30705"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","10","Harlan County USA","Barbara Kopple","https://www.criterion.com/films/777-harlan-county-usa","9","films","777","films:777"
"791","Anthony Banua-Simon’s Top 10","https://www.criterion.com/current/top-10-lists/791-anthony-banua-simon-s-top-10","11","Fishing with John","John Lurie","https://www.criterion.com/films/580-fishing-with-john","10","films","580","films:580"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","1","Down by Law","Jim Jarmusch","https://www.criterion.com/films/719-down-by-law","1","films","719","films:719"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","2","Benny’s Video","Michael Haneke","https://www.criterion.com/films/28839-benny-s-video","2","films","28839","films:28839"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","3","No Country for Old Men","Joel Coen and Ethan Coen","https://www.criterion.com/films/29429-no-country-for-old-men","3","films","29429","films:29429"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","4","Straw Dogs","Sam Peckinpah","https://www.criterion.com/films/730-straw-dogs","4","films","730","films:730"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","5","Dr. Strangelove, or: How I Learned to Stop Worrying and Love the Bomb","Stanley Kubrick","https://www.criterion.com/films/28822-dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb","5","films","28822","films:28822"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","6","The Runner","Amir Naderi","https://www.criterion.com/films/34099-the-runner","6","films","34099","films:34099"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","7","I, Daniel Blake","Ken Loach","https://www.criterion.com/films/29357-i-daniel-blake","7","films","29357","films:29357"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","8","Blow-Up","Michelangelo Antonioni","https://www.criterion.com/films/28694-blow-up","8","films","28694","films:28694"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","9","Pina","Wim Wenders","https://www.criterion.com/films/28404-pina","9","films","28404","films:28404"
"783","Mohammad Rasoulof’s Top 10","https://www.criterion.com/current/top-10-lists/783-mohammad-rasoulof-s-top-10","10","Army of Shadows","Jean-Pierre Melville","https://www.criterion.com/films/153-army-of-shadows","10","films","153","films:153"
