"title","slug","criterion_spine_number","director","year","country","genres","criterion_url","imdb_id","imdb_url","tmdb_id","tmdb_url","letterboxd_url","pick_count","is_box_set","credits","tmdb_type"
"The Gunfighter","the-gunfighter","1053","Henry King","1950","","[""Western""]","https://www.criterion.com/films/28568-the-gunfighter","tt0042531","https://www.imdb.com/title/tt0042531/","17409","https://www.themoviedb.org/movie/17409","https://letterboxd.com/tmdb/17409","2","0","{""directors"":[{""name"":""Henry King"",""tmdb_id"":37362}],""writers"":[{""name"":""William Bowers"",""tmdb_id"":69948},{""name"":""William Sellers"",""tmdb_id"":81800}],""cinematographers"":[{""name"":""Arthur C. Miller"",""tmdb_id"":14648}],""editors"":[{""name"":""Barbara McLean"",""tmdb_id"":10603}],""cast"":[{""name"":""Gregory Peck"",""tmdb_id"":8487,""character"":""Jimmy Ringo""},{""name"":""Helen Westcott"",""tmdb_id"":29644,""character"":""Peggy Walsh""},{""name"":""Millard Mitchell"",""tmdb_id"":13297,""character"":""Marshal Mark Strett""},{""name"":""Jean Parker"",""tmdb_id"":81798,""character"":""Molly""},{""name"":""Karl Malden"",""tmdb_id"":9857,""character"":""Mac""},{""name"":""Skip Homeier"",""tmdb_id"":16017,""character"":""Hunt Bromley""},{""name"":""Anthony Ross"",""tmdb_id"":24938,""character"":""Deputy Charlie Norris""},{""name"":""Verna Felton"",""tmdb_id"":67290,""character"":""Mrs. August Pennyfeather""}]}",""
"The Heiress","the-heiress","974","William Wyler","1949","","[""Drama"",""Romance"",""History""]","https://www.criterion.com/films/28986-the-heiress","tt0041452","https://www.imdb.com/title/tt0041452/","28571","https://www.themoviedb.org/movie/28571","https://letterboxd.com/tmdb/28571","2","0","{""directors"":[{""name"":""William Wyler"",""tmdb_id"":10001}],""writers"":[{""name"":""Augustus Goetz"",""tmdb_id"":237378},{""name"":""Ruth Goetz"",""tmdb_id"":1159912}],""cinematographers"":[{""name"":""Leo Tover"",""tmdb_id"":12279}],""editors"":[{""name"":""William Hornbeck"",""tmdb_id"":17762}],""cast"":[{""name"":""Olivia de Havilland"",""tmdb_id"":8725,""character"":""Catherine Sloper""},{""name"":""Montgomery Clift"",""tmdb_id"":12151,""character"":""Morris Townsend""},{""name"":""Ralph Richardson"",""tmdb_id"":12689,""character"":""Dr. Austin Sloper""},{""name"":""Miriam Hopkins"",""tmdb_id"":2433,""character"":""Lavinia Penniman""},{""name"":""Vanessa Brown"",""tmdb_id"":88570,""character"":""Maria""},{""name"":""Mona Freeman"",""tmdb_id"":20144,""character"":""Maria Almond""},{""name"":""Ray Collins"",""tmdb_id"":14518,""character"":""Jefferson Almond""},{""name"":""Betty Linley"",""tmdb_id"":287365,""character"":""Mme. Montgomery""}]}",""
"The Hero","the-hero","911","Satyajit Ray","1966","","[""Drama""]","https://www.criterion.com/films/28449-the-hero","tt0060742","https://www.imdb.com/title/tt0060742/","112999","https://www.themoviedb.org/movie/112999","https://letterboxd.com/tmdb/112999","3","0","{""directors"":[{""name"":""Satyajit Ray"",""tmdb_id"":12160}],""writers"":[{""name"":""Satyajit Ray"",""tmdb_id"":12160}],""cinematographers"":[{""name"":""Subrata Mitra"",""tmdb_id"":12166}],""editors"":[{""name"":""Dulal Dutta"",""tmdb_id"":12167}],""cast"":[{""name"":""Uttam Kumar"",""tmdb_id"":588617,""character"":""Arindam Mukherjee""},{""name"":""Sharmila Tagore"",""tmdb_id"":13753,""character"":""Aditi Sengupta""},{""name"":""Bireswar Sen"",""tmdb_id"":1531626,""character"":""Mukunda Lahiri""},{""name"":""Kamu Mukherjee"",""tmdb_id"":1619220,""character"":""Pritish Sarkar""},{""name"":""Susmita Mukherjee"",""tmdb_id"":1464684,""character"":""Molly Sarkar""},{""name"":""Jamuna Sinha"",""tmdb_id"":1352227,""character"":""Shefalika Devi""},{""name"":""Subrata Sensharma"",""tmdb_id"":1211314,""character"":""Ajoy Dev""},{""name"":""Ranjit Sen"",""tmdb_id"":1531629,""character"":""Haren Bose""}]}",""
"The Hidden Fortress","the-hidden-fortress","116","Akira Kurosawa","1958","","[""Drama"",""Action"",""Adventure""]","https://www.criterion.com/films/655-the-hidden-fortress","tt0051808","https://www.imdb.com/title/tt0051808/","1059","https://www.themoviedb.org/movie/1059","https://letterboxd.com/tmdb/1059","2","0","{""directors"":[{""name"":""Akira Kurosawa"",""tmdb_id"":5026}],""writers"":[{""name"":""Akira Kurosawa"",""tmdb_id"":5026},{""name"":""Shinobu Hashimoto"",""tmdb_id"":7449},{""name"":""Hideo Oguni"",""tmdb_id"":20827},{""name"":""Ryuzo Kikushima"",""tmdb_id"":34373}],""cinematographers"":[{""name"":""Kazuo Yamasaki"",""tmdb_id"":69336}],""editors"":[{""name"":""Akira Kurosawa"",""tmdb_id"":5026}],""cast"":[{""name"":""Toshirō Mifune"",""tmdb_id"":7450,""character"":""General Rokurota Makabe""},{""name"":""Minoru Chiaki"",""tmdb_id"":7454,""character"":""Tahei""},{""name"":""Kamatari Fujiwara"",""tmdb_id"":96552,""character"":""Matashichi""},{""name"":""Misa Uehara"",""tmdb_id"":69335,""character"":""Princess Yuki""},{""name"":""Susumu Fujita"",""tmdb_id"":30907,""character"":""General Hyoe Tadokoro""},{""name"":""Takashi Shimura"",""tmdb_id"":7453,""character"":""General Izumi Nagakura""},{""name"":""Ikio Sawamura"",""tmdb_id"":97204,""character"":""Gambler (uncredited)""},{""name"":""Kōji Mitsui"",""tmdb_id"":96804,""character"":""Guard (uncredited)""}]}",""
"The Hit","the-hit","469","Stephen Frears","1984","","[""Drama"",""Thriller"",""Crime""]","https://www.criterion.com/films/1285-the-hit","tt0087414","https://www.imdb.com/title/tt0087414/","19621","https://www.themoviedb.org/movie/19621","https://letterboxd.com/tmdb/19621","2","0","{""directors"":[{""name"":""Stephen Frears"",""tmdb_id"":3224}],""writers"":[{""name"":""Peter Prince"",""tmdb_id"":84958}],""cinematographers"":[{""name"":""Mike Molloy"",""tmdb_id"":84960}],""editors"":[{""name"":""Mick Audsley"",""tmdb_id"":294}],""cast"":[{""name"":""John Hurt"",""tmdb_id"":5049,""character"":""Braddock""},{""name"":""Terence Stamp"",""tmdb_id"":28641,""character"":""Willie Parker""},{""name"":""Tim Roth"",""tmdb_id"":3129,""character"":""Myron""},{""name"":""Laura del Sol"",""tmdb_id"":103670,""character"":""Maggie""},{""name"":""Bill Hunter"",""tmdb_id"":23,""character"":""Harry""},{""name"":""Fernando Rey"",""tmdb_id"":14821,""character"":""Policeman""},{""name"":""Jim Broadbent"",""tmdb_id"":388,""character"":""Barrister""},{""name"":""Lennie Peters"",""tmdb_id"":1408410,""character"":""Mr. Corrigan""}]}",""
"The Honeymoon Killers","the-honeymoon-killers","200","Leonard Kastle","1970","","[""Crime"",""Drama"",""Romance"",""Thriller""]","https://www.criterion.com/films/582-the-honeymoon-killers","tt0064437","https://www.imdb.com/title/tt0064437/","10237","https://www.themoviedb.org/movie/10237","https://letterboxd.com/tmdb/10237","1","0","{""directors"":[{""name"":""Leonard Kastle"",""tmdb_id"":64214}],""writers"":[{""name"":""Leonard Kastle"",""tmdb_id"":64214}],""cinematographers"":[{""name"":""Oliver Wood"",""tmdb_id"":11409}],""editors"":[{""name"":""Richard Brophy"",""tmdb_id"":67518},{""name"":""Stanley Warnow"",""tmdb_id"":961123}],""cast"":[{""name"":""Shirley Stoler"",""tmdb_id"":67513,""character"":""Martha""},{""name"":""Tony Lo Bianco"",""tmdb_id"":15183,""character"":""Ray""},{""name"":""Mary Jane Higby"",""tmdb_id"":1350998,""character"":""Janet""},{""name"":""Doris Roberts"",""tmdb_id"":45863,""character"":""Bunny""},{""name"":""Kip McArdle"",""tmdb_id"":67514,""character"":""Delphine""},{""name"":""Marilyn Chris"",""tmdb_id"":67515,""character"":""Myrtle""},{""name"":""Dortha Duckworth"",""tmdb_id"":949847,""character"":""Mother""},{""name"":""Barbara Cason"",""tmdb_id"":1228062,""character"":""Evelyn""}]}",""
"The Horse's Mouth","the-horses-mouth","154","Ronald Neame","1958","","[""Comedy""]","https://www.criterion.com/films/695-the-horse-s-mouth","tt0051739","https://www.imdb.com/title/tt0051739/","43139","https://www.themoviedb.org/movie/43139","https://letterboxd.com/tmdb/43139","2","0","{""directors"":[{""name"":""Ronald Neame"",""tmdb_id"":7501}],""writers"":[{""name"":""Alec Guinness"",""tmdb_id"":12248}],""cinematographers"":[{""name"":""Arthur Ibbetson"",""tmdb_id"":3454}],""editors"":[{""name"":""Anne V. Coates"",""tmdb_id"":6346}],""cast"":[{""name"":""Alec Guinness"",""tmdb_id"":12248,""character"":""Gulley Jimson""},{""name"":""Kay Walsh"",""tmdb_id"":67615,""character"":""Dee Coker""},{""name"":""Renée Houston"",""tmdb_id"":39393,""character"":""Sara Monday""},{""name"":""Mike Morgan"",""tmdb_id"":145271,""character"":""Nosey""},{""name"":""Robert Coote"",""tmdb_id"":92908,""character"":""Sir William Beeder""},{""name"":""Michael Gough"",""tmdb_id"":3796,""character"":""Abel""},{""name"":""Veronica Turleigh"",""tmdb_id"":136897,""character"":""Lday Beeder""},{""name"":""Reginald Beckwith"",""tmdb_id"":93164,""character"":""Capt. Jones""}]}",""
"The Human Condition","the-human-condition","480","Masaki Kobayashi","1959","","[""War"",""Drama"",""History""]","https://www.criterion.com/films/2106-the-human-condition","tt0053114","https://www.imdb.com/title/tt0053114/","31217","https://www.themoviedb.org/movie/31217","https://letterboxd.com/tmdb/31217","2","0","{""directors"":[{""name"":""Masaki Kobayashi"",""tmdb_id"":76978}],""writers"":[{""name"":""Masaki Kobayashi"",""tmdb_id"":76978},{""name"":""Zenzō Matsuyama"",""tmdb_id"":1029319}],""cinematographers"":[{""name"":""Yoshio Miyajima"",""tmdb_id"":552308}],""editors"":[{""name"":""Keiichi Uraoka"",""tmdb_id"":46238}],""cast"":[{""name"":""Tatsuya Nakadai"",""tmdb_id"":70131,""character"":""Kaji""},{""name"":""Michiyo Aratama"",""tmdb_id"":85307,""character"":""Michiko""},{""name"":""Chikage Awashima"",""tmdb_id"":213495,""character"":""Tôfuku Kin""},{""name"":""Ineko Arima"",""tmdb_id"":213492,""character"":""Shunran Yô""},{""name"":""So Yamamura"",""tmdb_id"":68411,""character"":""Okishima""},{""name"":""Akira Ishihama"",""tmdb_id"":76977,""character"":""Chin""},{""name"":""Kōji Nanbara"",""tmdb_id"":82477,""character"":""Kô""},{""name"":""Seiji Miyaguchi"",""tmdb_id"":20829,""character"":""Kyôritsu Ô""}]}",""
"The Ice Storm","the-ice-storm","426","Ang Lee","1997","","[""Drama""]","https://www.criterion.com/films/336-the-ice-storm","tt0119349","https://www.imdb.com/title/tt0119349/","68924","https://www.themoviedb.org/movie/68924","https://letterboxd.com/tmdb/68924","6","0","{""directors"":[{""name"":""Ang Lee"",""tmdb_id"":1614}],""writers"":[{""name"":""James Schamus"",""tmdb_id"":1617}],""cinematographers"":[{""name"":""Frederick Elmes"",""tmdb_id"":4434}],""editors"":[{""name"":""Tim Squyres"",""tmdb_id"":1635}],""cast"":[{""name"":""Kevin Kline"",""tmdb_id"":8945,""character"":""Ben Hood""},{""name"":""Joan Allen"",""tmdb_id"":11148,""character"":""Elena Hood""},{""name"":""Sigourney Weaver"",""tmdb_id"":10205,""character"":""Janey Carver""},{""name"":""Jamey Sheridan"",""tmdb_id"":2977,""character"":""Jim Carver""},{""name"":""Christina Ricci"",""tmdb_id"":6886,""character"":""Wendy Hood""},{""name"":""Tobey Maguire"",""tmdb_id"":2219,""character"":""Paul Hood""},{""name"":""Elijah Wood"",""tmdb_id"":109,""character"":""Mikey Carver""},{""name"":""Adam Hann-Byrd"",""tmdb_id"":46530,""character"":""Sandy Carver""}]}",""
"The Importance of Being Earnest","the-importance-of-being-earnest","158","Anthony Asquith","1952","","[""Comedy""]","https://www.criterion.com/films/355-the-importance-of-being-earnest","tt0044744","https://www.imdb.com/title/tt0044744/","20324","https://www.themoviedb.org/movie/20324","https://letterboxd.com/tmdb/20324","2","0","{""directors"":[{""name"":""Anthony Asquith"",""tmdb_id"":32919}],""writers"":[{""name"":""Anthony Asquith"",""tmdb_id"":32919}],""cinematographers"":[{""name"":""Desmond Dickinson"",""tmdb_id"":30932}],""editors"":[{""name"":""John D. Guthridge"",""tmdb_id"":25825}],""cast"":[{""name"":""Michael Redgrave"",""tmdb_id"":7640,""character"":""Ernest Worthing""},{""name"":""Michael Denison"",""tmdb_id"":85934,""character"":""Algernon Moncrieff""},{""name"":""Edith Evans"",""tmdb_id"":45465,""character"":""Lady Bracknell""},{""name"":""Joan Greenwood"",""tmdb_id"":45466,""character"":""Gwendolen Fairfax""},{""name"":""Dorothy Tutin"",""tmdb_id"":38998,""character"":""Cecily Cardew""},{""name"":""Margaret Rutherford"",""tmdb_id"":11127,""character"":""Miss Prism""},{""name"":""Miles Malleson"",""tmdb_id"":47395,""character"":""Canon Chasuble""},{""name"":""Richard Wattis"",""tmdb_id"":85935,""character"":""Seton""}]}",""
"The In-Laws","the-in-laws","823","Arthur Hiller","1979","","[""Action"",""Adventure"",""Comedy"",""Mystery"",""Crime""]","https://www.criterion.com/films/28707-the-in-laws","tt0079336","https://www.imdb.com/title/tt0079336/","19827","https://www.themoviedb.org/movie/19827","https://letterboxd.com/tmdb/19827","1","0","{""directors"":[{""name"":""Arthur Hiller"",""tmdb_id"":133259}],""writers"":[{""name"":""Andrew Bergman"",""tmdb_id"":41550}],""cinematographers"":[{""name"":""David M. Walsh"",""tmdb_id"":19129}],""editors"":[{""name"":""Robert Swink"",""tmdb_id"":11997}],""cast"":[{""name"":""Peter Falk"",""tmdb_id"":2314,""character"":""Vincent J. Ricardo""},{""name"":""Alan Arkin"",""tmdb_id"":1903,""character"":""Sheldon S. Kompett D.D.S.""},{""name"":""Richard Libertini"",""tmdb_id"":20163,""character"":""General Garcia""},{""name"":""Nancy Dussault"",""tmdb_id"":1217271,""character"":""Carol Kornpett""},{""name"":""Penny Peyser"",""tmdb_id"":162923,""character"":""Barbara Kornpett""},{""name"":""Arlene Golonka"",""tmdb_id"":22494,""character"":""Jean Ricardo""},{""name"":""Michael Lembeck"",""tmdb_id"":15045,""character"":""Tommy Ricardo""},{""name"":""Paul L. Smith"",""tmdb_id"":39782,""character"":""Mo""}]}",""
"The Incredible Shrinking Man","the-incredible-shrinking-man","1100","Jack Arnold","1957","","[""Science Fiction"",""Drama"",""Adventure"",""Horror""]","https://www.criterion.com/films/28988-the-incredible-shrinking-man","tt0050539","https://www.imdb.com/title/tt0050539/","31682","https://www.themoviedb.org/movie/31682","https://letterboxd.com/tmdb/31682","1","0","{""directors"":[{""name"":""Jack Arnold"",""tmdb_id"":33883}],""writers"":[{""name"":""Richard Matheson"",""tmdb_id"":12415},{""name"":""Richard Alan Simmons"",""tmdb_id"":86372}],""cinematographers"":[{""name"":""Ellis W. Carter"",""tmdb_id"":117001}],""editors"":[{""name"":""Albrecht Joseph"",""tmdb_id"":127199}],""cast"":[{""name"":""Grant Williams"",""tmdb_id"":109406,""character"":""Scott Carey""},{""name"":""Randy Stuart"",""tmdb_id"":109407,""character"":""Louise Carey""},{""name"":""April Kent"",""tmdb_id"":1048024,""character"":""Clarice Bruce""},{""name"":""Paul Langton"",""tmdb_id"":97145,""character"":""Charlie Carey""},{""name"":""Raymond Bailey"",""tmdb_id"":5737,""character"":""Doctor Thomas Silver""},{""name"":""William Schallert"",""tmdb_id"":15992,""character"":""Doctor Arthur Bramson""},{""name"":""Frank J. Scannell"",""tmdb_id"":227977,""character"":""Barker""},{""name"":""Helene Marshall"",""tmdb_id"":190778,""character"":""Nurse""}]}",""
"The Innocent","the-innocent","","Louis Garrel","2022","France","[""Comedy"",""Crime"",""Romance""]","https://www.criterion.com/films/33649-the-innocent","tt19841734","https://www.imdb.com/title/tt19841734/","919573","https://www.themoviedb.org/movie/919573","https://letterboxd.com/tmdb/919573","1","0","{""directors"":[{""name"":""Louis Garrel"",""tmdb_id"":16269}],""writers"":[{""name"":""Louis Garrel"",""tmdb_id"":16269},{""name"":""Tanguy Viel"",""tmdb_id"":2572208}],""cinematographers"":[{""name"":""Julien Poupard"",""tmdb_id"":1438570}],""editors"":[{""name"":""Pierre Deschamps"",""tmdb_id"":1352901}],""cast"":[{""name"":""Louis Garrel"",""tmdb_id"":16269,""character"":""Abel Lefranc""},{""name"":""Roschdy Zem"",""tmdb_id"":20442,""character"":""Michel Ferrand""},{""name"":""Noémie Merlant"",""tmdb_id"":1385600,""character"":""Clémence Genièvre""},{""name"":""Anouk Grinberg"",""tmdb_id"":40883,""character"":""Sylvie Lefranc""},{""name"":""Jean-Claude Pautot"",""tmdb_id"":3718829,""character"":""Jean-Paul""},{""name"":""Yanisse Kebbab"",""tmdb_id"":3718830,""character"":""Caviar truck driver""},{""name"":""Léa Wiazemsky"",""tmdb_id"":212104,""character"":""Sylvie's witness""},{""name"":""Manda Touré"",""tmdb_id"":1183008,""character"":""Woman at the aquarium""}]}",""
