slug,title,year,director,runtime,imdb,tmdb,lb_rating,lb_rating_count,imdb_rating,imdb_votes,times_picked,imdb_url,lb_url
once-upon-a-time-in-china-iv,Once Upon a Time in China IV,1993,Yuen Bun,101,tt0107162,52316,2.98,1527,5.9,1517,2,https://www.imdb.com/title/tt0107162/,https://letterboxd.com/film/once-upon-a-time-in-china-iv/
the-underground-railroad-2021,The Underground Railroad,2021,Barry Jenkins,585,tt6704972,,4.13,7929,7.4,9593,2,https://www.imdb.com/title/tt6704972/,https://letterboxd.com/film/the-underground-railroad-2021/
clean-shaven,"Clean, Shaven",1993,Lodge Kerrigan,79,tt0106579,1479,3.68,9740,7,6570,2,https://www.imdb.com/title/tt0106579/,https://letterboxd.com/film/clean-shaven/
master-of-the-house,Master of the House,1925,Carl Theodor Dreyer,107,tt0015768,55589,3.61,3831,7,2665,2,https://www.imdb.com/title/tt0015768/,https://letterboxd.com/film/master-of-the-house/
all-of-us-strangers,All of Us Strangers,2023,Andrew Haigh,105,tt21192142,994108,3.93,707895,7.6,79901,2,https://www.imdb.com/title/tt21192142/,https://letterboxd.com/film/all-of-us-strangers/
walker,Walker,1987,Alex Cox,95,tt0096409,28448,3.83,18387,6.7,4881,2,https://www.imdb.com/title/tt0096409/,https://letterboxd.com/film/walker/
2-or-3-things-i-know-about-her,2 or 3 Things I Know About Her,1967,Jean-Luc Godard,87,tt0060304,8074,3.49,29579,6.5,9400,2,https://www.imdb.com/title/tt0060304/,https://letterboxd.com/film/2-or-3-things-i-know-about-her/
black-god-white-devil,"Black God, White Devil",1964,Glauber Rocha,120,tt0058006,67612,3.77,35676,7.1,6359,2,https://www.imdb.com/title/tt0058006/,https://letterboxd.com/film/black-god-white-devil/
the-tree-of-life-2011,The Tree of Life,2011,Terrence Malick,139,tt0478304,8967,3.84,290588,6.8,192730,2,https://www.imdb.com/title/tt0478304/,https://letterboxd.com/film/the-tree-of-life-2011/
youth-of-the-beast,Youth of the Beast,1963,Seijun Suzuki,92,tt0057697,37939,3.78,10210,7.3,4266,2,https://www.imdb.com/title/tt0057697/,https://letterboxd.com/film/youth-of-the-beast/
gate-of-flesh,Gate of Flesh,1964,Seijun Suzuki,90,tt0058409,86666,3.8,7576,7.2,3723,2,https://www.imdb.com/title/tt0058409/,https://letterboxd.com/film/gate-of-flesh/
medicine-for-melancholy,Medicine for Melancholy,2008,Barry Jenkins,88,tt1133989,24885,3.33,9670,6.6,2997,2,https://www.imdb.com/title/tt1133989/,https://letterboxd.com/film/medicine-for-melancholy/
the-three-musketeers-1973,The Three Musketeers,1973,Richard Lester,107,tt0072281,2926,3.43,12651,7.1,20628,2,https://www.imdb.com/title/tt0072281/,https://letterboxd.com/film/the-three-musketeers-1973/
the-thin-blue-line,The Thin Blue Line,1988,Errol Morris,103,tt0096257,14285,4.07,47682,7.9,26248,2,https://www.imdb.com/title/tt0096257/,https://letterboxd.com/film/the-thin-blue-line/
a-propos-de-nice,À propos de Nice,1930,"Jean Vigo, Boris Kaufman",24,tt0021576,47831,3.74,10574,7.3,4998,2,https://www.imdb.com/title/tt0021576/,https://letterboxd.com/film/a-propos-de-nice/
rolling-thunder-revue-a-bob-dylan-story-by-martin-scorsese,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,Martin Scorsese,142,tt9577852,574638,3.93,28100,7.5,8679,2,https://www.imdb.com/title/tt9577852/,https://letterboxd.com/film/rolling-thunder-revue-a-bob-dylan-story-by-martin-scorsese/
the-element-of-crime,The Element of Crime,1984,Lars von Trier,104,tt0087280,9063,3.42,17426,6.7,12286,2,https://www.imdb.com/title/tt0087280/,https://letterboxd.com/film/the-element-of-crime/
beware-of-a-holy-whore,Beware of a Holy Whore,1971,Rainer Werner Fassbinder,103,tt0067962,32319,3.57,6511,6.6,2804,2,https://www.imdb.com/title/tt0067962/,https://letterboxd.com/film/beware-of-a-holy-whore/
taste-of-cherry,Taste of Cherry,1997,Abbas Kiarostami,99,tt0120265,30020,4.32,213889,7.7,44412,2,https://www.imdb.com/title/tt0120265/,https://letterboxd.com/film/taste-of-cherry/
body-and-soul-1925,Body and Soul,1925,Oscar Micheaux,94,tt0015634,86955,3.37,3579,6.2,1341,2,https://www.imdb.com/title/tt0015634/,https://letterboxd.com/film/body-and-soul-1925/
gods-of-the-plague,Gods of the Plague,1970,Rainer Werner Fassbinder,91,tt0065808,10244,3.28,2538,6.4,1660,2,https://www.imdb.com/title/tt0065808/,https://letterboxd.com/film/gods-of-the-plague/
shake-otis-at-monterey,Shake! Otis at Monterey,1987,"D. A. Pennebaker, Chris Hegedus",19,tt0093951,61708,4.24,3744,7.9,947,2,https://www.imdb.com/title/tt0093951/,https://letterboxd.com/film/shake-otis-at-monterey/
killer-of-sheep,Killer of Sheep,1978,Charles Burnett,80,tt0076263,27432,3.98,32513,7.2,8668,2,https://www.imdb.com/title/tt0076263/,https://letterboxd.com/film/killer-of-sheep/
goke-body-snatcher-from-hell,"Goké, Body Snatcher from Hell",1968,Hajime Sato,84,tt0063206,42628,3.26,5058,6.1,2225,2,https://www.imdb.com/title/tt0063206/,https://letterboxd.com/film/goke-body-snatcher-from-hell/
mildred-pierce,Mildred Pierce,1945,Michael Curtiz,111,tt0037913,3309,4.08,48759,7.9,31532,2,https://www.imdb.com/title/tt0037913/,https://letterboxd.com/film/mildred-pierce/
my-brilliant-career,My Brilliant Career,1979,Gillian Armstrong,100,tt0079596,16659,3.73,9285,7.1,5335,2,https://www.imdb.com/title/tt0079596/,https://letterboxd.com/film/my-brilliant-career/
paul-robeson-tribute-to-an-artist,Paul Robeson: Tribute to an Artist,1979,Saul J. Turell,30,tt0079704,113745,3.72,1153,7.5,574,2,https://www.imdb.com/title/tt0079704/,https://letterboxd.com/film/paul-robeson-tribute-to-an-artist/
the-little-soldier-1963,The Little Soldier,1963,Jean-Luc Godard,87,tt0054177,50785,3.64,26431,7.1,8806,2,https://www.imdb.com/title/tt0054177/,https://letterboxd.com/film/the-little-soldier-1963/
cria,Cria!,1976,Carlos Saura,105,tt0074360,51857,4.22,31321,7.9,12414,2,https://www.imdb.com/title/tt0074360/,https://letterboxd.com/film/cria/
the-hidden-fortress,The Hidden Fortress,1958,Akira Kurosawa,139,tt0051808,1059,4.15,70621,8,45993,2,https://www.imdb.com/title/tt0051808/,https://letterboxd.com/film/the-hidden-fortress/
until-the-end-of-the-world,Until the End of the World,1991,Wim Wenders,179,tt0101458,10341,3.94,17260,6.8,12575,2,https://www.imdb.com/title/tt0101458/,https://letterboxd.com/film/until-the-end-of-the-world/
mala-noche,Mala Noche,1986,Gus Van Sant,75,tt0089537,383,3.25,9929,6.5,4693,2,https://www.imdb.com/title/tt0089537/,https://letterboxd.com/film/mala-noche/
japon,Japón,2002,Carlos Reygadas,134,tt0322824,36211,3.7,7602,6.8,4205,2,https://www.imdb.com/title/tt0322824/,https://letterboxd.com/film/japon/
fear-and-loathing-in-las-vegas,Fear and Loathing in Las Vegas,1998,Terry Gilliam,118,tt0120669,1878,3.76,437635,7.4,320067,2,https://www.imdb.com/title/tt0120669/,https://letterboxd.com/film/fear-and-loathing-in-las-vegas/
epidemic,Epidemic,1987,Lars von Trier,106,tt0092972,29445,3.04,8866,5.9,6692,2,https://www.imdb.com/title/tt0092972/,https://letterboxd.com/film/epidemic/
the-lodger-a-story-of-the-london-fog,The Lodger: A Story of the London Fog,1927,Alfred Hitchcock,91,tt0017075,2760,3.71,28459,7.3,15129,2,https://www.imdb.com/title/tt0017075/,https://letterboxd.com/film/the-lodger-a-story-of-the-london-fog/
exotica,Exotica,1994,Atom Egoyan,103,tt0109759,20156,3.96,36750,7,22605,2,https://www.imdb.com/title/tt0109759/,https://letterboxd.com/film/exotica/
once-upon-a-time-in-china,Once Upon a Time in China,1991,Tsui Hark,134,tt0103285,10617,3.73,21708,7.2,21474,2,https://www.imdb.com/title/tt0103285/,https://letterboxd.com/film/once-upon-a-time-in-china/
the-four-musketeers,The Four Musketeers,1974,Richard Lester,107,tt0073012,12310,3.41,6297,6.9,12771,2,https://www.imdb.com/title/tt0073012/,https://letterboxd.com/film/the-four-musketeers/
charulata,Charulata,1964,Satyajit Ray,117,tt0057935,35790,4.18,18317,8.1,8019,2,https://www.imdb.com/title/tt0057935/,https://letterboxd.com/film/charulata/
bang-the-drum-slowly-1956,Bang the Drum Slowly,1956,Daniel Petrie,57,tt0202808,365498,3.42,347,7.3,195,1,https://www.imdb.com/title/tt0202808/,https://letterboxd.com/film/bang-the-drum-slowly-1956/
happy-anniversary,Happy Anniversary,1962,"Pierre Étaix, Jean-Claude Carrière",12,tt0056066,139592,3.63,1714,7.2,968,1,https://www.imdb.com/title/tt0056066/,https://letterboxd.com/film/happy-anniversary/
the-taste-of-things,The Taste of Things,2023,Trần Anh Hùng,135,tt19760052,964960,3.96,96499,7.4,21208,1,https://www.imdb.com/title/tt19760052/,https://letterboxd.com/film/the-taste-of-things/
the-long-day-closes,The Long Day Closes,1992,Terence Davies,85,tt0104753,49956,3.97,18310,7.3,4506,1,https://www.imdb.com/title/tt0104753/,https://letterboxd.com/film/the-long-day-closes/
every-man-for-himself,Every Man for Himself,1980,Jean-Luc Godard,87,tt0079854,113479,3.53,9190,6.5,4321,1,https://www.imdb.com/title/tt0079854/,https://letterboxd.com/film/every-man-for-himself/
that-nights-wife,That Night's Wife,1930,Yasujirō Ozu,66,tt0021406,49308,3.53,2571,6.9,1110,1,https://www.imdb.com/title/tt0021406/,https://letterboxd.com/film/that-nights-wife/
maxwells-demon,Maxwell's Demon,1968,Hollis Frampton,4,tt0130854,154525,2.92,1335,4.8,440,1,https://www.imdb.com/title/tt0130854/,https://letterboxd.com/film/maxwells-demon/
pan-2,Pan 2,1974,Hollis Frampton,,tt2187013,154616,2.84,925,4.4,376,1,https://www.imdb.com/title/tt2187013/,https://letterboxd.com/film/pan-2/
the-ballad-of-gregorio-cortez,The Ballad of Gregorio Cortez,1982,Robert M. Young,106,tt0083613,218500,3.76,2546,7,1149,1,https://www.imdb.com/title/tt0083613/,https://letterboxd.com/film/the-ballad-of-gregorio-cortez/
ministry-of-fear,Ministry of Fear,1944,Fritz Lang,86,tt0037075,21451,3.57,14302,7.1,9709,1,https://www.imdb.com/title/tt0037075/,https://letterboxd.com/film/ministry-of-fear/
eyimofe-this-is-my-desire,Eyimofe (This Is My Desire),2020,"Chuko Esiri, Arie Esiri",116,tt10365870,665429,3.74,3193,7,714,1,https://www.imdb.com/title/tt10365870/,https://letterboxd.com/film/eyimofe-this-is-my-desire/
wildcat-2023,Wildcat,2023,Ethan Hawke,108,tt26442871,1076101,3.07,9782,5.8,1722,1,https://www.imdb.com/title/tt26442871/,https://letterboxd.com/film/wildcat-2023/
reprise,Reprise,2006,Joachim Trier,107,tt0827517,12197,3.84,65313,7.3,18179,1,https://www.imdb.com/title/tt0827517/,https://letterboxd.com/film/reprise/
the-french-lieutenants-woman,The French Lieutenant's Woman,1981,Karel Reisz,124,tt0082416,12537,3.47,15344,6.9,16870,1,https://www.imdb.com/title/tt0082416/,https://letterboxd.com/film/the-french-lieutenants-woman/
the-wave-1936,The Wave,1936,"Fred Zinnemann, Emilio Gómez Muriel",61,tt0028165,195522,3.59,3314,7,987,1,https://www.imdb.com/title/tt0028165/,https://letterboxd.com/film/the-wave-1936/
lady-snowblood-2-love-song-of-vengeance,Lady Snowblood 2: Love Song of Vengeance,1974,Toshiya Fujita,89,tt0072157,18818,3.32,13758,6.3,4832,1,https://www.imdb.com/title/tt0072157/,https://letterboxd.com/film/lady-snowblood-2-love-song-of-vengeance/
orpheus,Orpheus,1950,Jean Cocteau,95,tt0041719,4558,4.09,38426,7.8,14582,1,https://www.imdb.com/title/tt0041719/,https://letterboxd.com/film/orpheus/
terms-of-endearment,Terms of Endearment,1983,James L. Brooks,132,tt0086425,11050,3.82,57954,7.4,70876,1,https://www.imdb.com/title/tt0086425/,https://letterboxd.com/film/terms-of-endearment/
howards-end,Howards End,1992,James Ivory,142,tt0104454,8293,3.73,31008,7.3,38813,1,https://www.imdb.com/title/tt0104454/,https://letterboxd.com/film/howards-end/
the-traitor-2019,The Traitor,2019,Marco Bellocchio,151,tt7736478,575452,3.66,26398,7.1,14573,1,https://www.imdb.com/title/tt7736478/,https://letterboxd.com/film/the-traitor-2019/
zatoichi-on-the-road,Zatoichi on the Road,1963,Kimiyoshi Yasuda,87,tt0057714,18624,3.5,3417,7.1,2169,1,https://www.imdb.com/title/tt0057714/,https://letterboxd.com/film/zatoichi-on-the-road/
drive-2011,Drive,2011,Nicolas Winding Refn,100,tt0780504,64690,3.9,1962539,7.8,766644,1,https://www.imdb.com/title/tt0780504/,https://letterboxd.com/film/drive-2011/
the-wiz,The Wiz,1978,Sidney Lumet,134,tt0078504,24961,3.48,56149,5.7,19828,1,https://www.imdb.com/title/tt0078504/,https://letterboxd.com/film/the-wiz/
wise-blood,Wise Blood,1979,John Huston,106,tt0080140,42179,3.54,11390,6.9,7060,1,https://www.imdb.com/title/tt0080140/,https://letterboxd.com/film/wise-blood/
requiem-for-a-heavyweight-1956,Requiem for a Heavyweight,1956,Ralph Nelson,73,tt0049669,760499,3.64,426,8.3,360,1,https://www.imdb.com/title/tt0049669/,https://letterboxd.com/film/requiem-for-a-heavyweight-1956/
the-model-couple,The Model Couple,1977,William Klein,101,tt0191053,67429,3.41,777,6.3,503,1,https://www.imdb.com/title/tt0191053/,https://letterboxd.com/film/the-model-couple/
ravens-end,Raven's End,1963,Bo Widerberg,97,tt0057237,47206,3.78,1857,7.3,2002,1,https://www.imdb.com/title/tt0057237/,https://letterboxd.com/film/ravens-end/
corridors-of-blood,Corridors of Blood,1958,Robert Day,86,tt0051542,30637,3.18,2330,6.4,2559,1,https://www.imdb.com/title/tt0051542/,https://letterboxd.com/film/corridors-of-blood/
murmur-of-the-heart,Murmur of the Heart,1971,Louis Malle,118,tt0067778,42501,3.81,14103,7.5,11681,1,https://www.imdb.com/title/tt0067778/,https://letterboxd.com/film/murmur-of-the-heart/
insomnia,Insomnia,1997,Erik Skjoldbjærg,96,tt0119375,26610,3.63,22068,7.2,17476,1,https://www.imdb.com/title/tt0119375/,https://letterboxd.com/film/insomnia/
the-peoples-joker,The People's Joker,2022,Vera Drew,92,tt21651430,808482,3.76,34141,6.3,2249,1,https://www.imdb.com/title/tt21651430/,https://letterboxd.com/film/the-peoples-joker/
all-dirt-roads-taste-of-salt,All Dirt Roads Taste of Salt,2023,Raven Jackson,97,tt11534720,800227,3.39,8912,5.9,1483,1,https://www.imdb.com/title/tt11534720/,https://letterboxd.com/film/all-dirt-roads-taste-of-salt/
hapax-legomena-iii-critical-mass,Hapax Legomena III: Critical Mass,1971,Hollis Frampton,26,tt0130585,151002,3.49,808,5.6,326,1,https://www.imdb.com/title/tt0130585/,https://letterboxd.com/film/hapax-legomena-iii-critical-mass/
louder-than-bombs,Louder Than Bombs,2015,Joachim Trier,109,tt2217859,157827,3.46,25546,6.6,15401,1,https://www.imdb.com/title/tt2217859/,https://letterboxd.com/film/louder-than-bombs/
zatoichis-vengeance,Zatoichi's Vengeance,1966,Tokuzō Tanaka,83,tt0143012,21410,3.61,2061,7.2,1442,1,https://www.imdb.com/title/tt0143012/,https://letterboxd.com/film/zatoichis-vengeance/
visions-of-eight,Visions of Eight,1973,"Miloš Forman, Kon Ichikawa, Arthur Penn, John Schlesinger, Mai Zetterling, Claude Lelouch, Michael Pfleghar, Yuri Ozerov",110,tt0070884,73319,3.6,1710,6.8,860,1,https://www.imdb.com/title/tt0070884/,https://letterboxd.com/film/visions-of-eight/
the-importance-of-being-earnest,The Importance of Being Earnest,1952,Anthony Asquith,95,tt0044744,20324,3.66,6234,7.4,6917,1,https://www.imdb.com/title/tt0044744/,https://letterboxd.com/film/the-importance-of-being-earnest/
scott-pilgrim-vs-the-world,Scott Pilgrim vs. the World,2010,Edgar Wright,113,tt0446029,22538,3.88,2585305,7.5,498020,1,https://www.imdb.com/title/tt0446029/,https://letterboxd.com/film/scott-pilgrim-vs-the-world/
the-tramp-and-the-dictator,The Tramp and the Dictator,2002,"Kevin Brownlow, Michael Kloft",55,tt0311929,128890,3.51,766,7.7,729,1,https://www.imdb.com/title/tt0311929/,https://letterboxd.com/film/the-tramp-and-the-dictator/
the-immortal-story,The Immortal Story,1968,Orson Welles,58,tt0063127,84636,3.66,8082,6.9,3906,1,https://www.imdb.com/title/tt0063127/,https://letterboxd.com/film/the-immortal-story/
irreversible,Irreversible,2002,Gaspar Noé,93,tt0290673,979,3.63,336921,7.3,163858,1,https://www.imdb.com/title/tt0290673/,https://letterboxd.com/film/irreversible/
walpurgis-night,Walpurgis Night,1935,Gustaf Edgren,82,tt0027164,75988,3.01,545,6,532,1,https://www.imdb.com/title/tt0027164/,https://letterboxd.com/film/walpurgis-night/
lady-snowblood,Lady Snowblood,1973,Toshiya Fujita,97,tt0158714,2487,4.12,85505,7.6,19138,1,https://www.imdb.com/title/tt0158714/,https://letterboxd.com/film/lady-snowblood/
tangerine,Tangerine,2015,Sean Baker,87,tt3824458,308084,3.88,251266,7.1,43267,1,https://www.imdb.com/title/tt3824458/,https://letterboxd.com/film/tangerine/
crisis-behind-a-presidential-commitment,Crisis: Behind a Presidential Commitment,1963,"Robert Drew, Richard Leacock, D. A. Pennebaker, Hope Ryden, James Lipscomb",52,tt0263238,162494,3.84,2444,7.7,942,1,https://www.imdb.com/title/tt0263238/,https://letterboxd.com/film/crisis-behind-a-presidential-commitment/
ride-with-the-devil,Ride with the Devil,1999,Ang Lee,138,tt0134154,22267,3.36,8017,6.7,15293,1,https://www.imdb.com/title/tt0134154/,https://letterboxd.com/film/ride-with-the-devil/
the-smiling-lieutenant,The Smiling Lieutenant,1931,Ernst Lubitsch,89,tt0022074,31409,3.61,5354,7.1,4437,1,https://www.imdb.com/title/tt0022074/,https://letterboxd.com/film/the-smiling-lieutenant/
zatoichi-the-fugitive,Zatoichi the Fugitive,1963,Tokuzō Tanaka,86,tt0057715,18511,3.59,3927,7.2,2236,1,https://www.imdb.com/title/tt0057715/,https://letterboxd.com/film/zatoichi-the-fugitive/
the-comedian-1957,The Comedian,1957,John Frankenheimer,74,tt0050259,1091037,3.5,294,7.8,301,1,https://www.imdb.com/title/tt0050259/,https://letterboxd.com/film/the-comedian-1957/
when-a-woman-ascends-the-stairs,When a Woman Ascends the Stairs,1960,Mikio Naruse,111,tt0054144,36872,4.2,11796,8,5400,1,https://www.imdb.com/title/tt0054144/,https://letterboxd.com/film/when-a-woman-ascends-the-stairs/
the-substance,The Substance,2024,Coralie Fargeat,141,tt17526714,933260,3.72,3629158,7.2,446831,1,https://www.imdb.com/title/tt17526714/,https://letterboxd.com/film/the-substance/
night-train-to-munich,Night Train to Munich,1940,Carol Reed,96,tt0032842,41597,3.6,5886,7.2,6276,1,https://www.imdb.com/title/tt0032842/,https://letterboxd.com/film/night-train-to-munich/
diplomacy,Diplomacy,2014,Volker Schlöndorff,84,tt3129564,253239,3.51,3588,7.1,6224,1,https://www.imdb.com/title/tt3129564/,https://letterboxd.com/film/diplomacy/
wr-mysteries-of-the-organism,WR: Mysteries of the Organism,1971,Dušan Makavejev,85,tt0067958,42529,3.63,8511,6.6,5819,1,https://www.imdb.com/title/tt0067958/,https://letterboxd.com/film/wr-mysteries-of-the-organism/
bait-2019,Bait,2019,Mark Jenkin,89,tt9652782,576069,3.86,18088,7.1,5751,1,https://www.imdb.com/title/tt9652782/,https://letterboxd.com/film/bait-2019/
sapphire,Sapphire,1959,Basil Dearden,92,tt0053242,64291,3.54,3932,7.2,3009,1,https://www.imdb.com/title/tt0053242/,https://letterboxd.com/film/sapphire/
mr-freedom,Mr. Freedom,1968,William Klein,92,tt0064674,27146,3.43,3022,6.4,1362,1,https://www.imdb.com/title/tt0064674/,https://letterboxd.com/film/mr-freedom/
two-girls-on-the-street,Two Girls on the Street,1939,André de Toth,84,tt0031544,249619,3.23,707,6.4,243,1,https://www.imdb.com/title/tt0031544/,https://letterboxd.com/film/two-girls-on-the-street/
a-woman-is-a-woman,A Woman Is a Woman,1961,Jean-Luc Godard,83,tt0055572,31522,3.9,81797,7.3,20553,1,https://www.imdb.com/title/tt0055572/,https://letterboxd.com/film/a-woman-is-a-woman/
la-ronde,La Ronde,1950,Max Ophüls,95,tt0042906,50030,3.9,9770,7.4,6523,1,https://www.imdb.com/title/tt0042906/,https://letterboxd.com/film/la-ronde/
man-is-not-a-bird,Man Is Not a Bird,1965,Dušan Makavejev,72,tt0059063,71725,3.61,2378,7.1,1547,1,https://www.imdb.com/title/tt0059063/,https://letterboxd.com/film/man-is-not-a-bird/
black-river-1957,Black River,1957,Masaki Kobayashi,114,tt0134771,101929,3.62,3011,7.2,1371,1,https://www.imdb.com/title/tt0134771/,https://letterboxd.com/film/black-river-1957/
